hlasovani_id,zasedani,cislo,datum,predmet,vysledek,zdroj_id,url,pritomno,ano,ne,zdrzel_se,nehlasoval,kontrola,omezeni,platnost_dle_zapisu,pouzitelne_pro_statistiky
Z9-16-024,Z9/16,24,2024-04-09,24. Návrh Dodatku č. 1 Statutu Sociálního fondu a zapojení Fondu rezerv a rozvoje do rozpočtu Odboru vnitřních věcí MMB – návrh rozpočtového opatření,Přijato,ee5ae6c5042b8636,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-24-33796.html,50,50,0,0,0,ok,,není označeno jako neplatné,ano
Z9-16-025,Z9/16,25,2024-04-09,26. Návrh na poskytnutí investičních dotací v rámci dotačního programu Podpora vytváření zelených střech,Přijato,0d7a72c156350ca8,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-25-33831.html,50,42,0,6,2,ok,,není označeno jako neplatné,ano
Z9-16-026,Z9/16,26,2024-04-09,"27. Návrh na poskytnutí individuální neinvestiční dotace společnosti EkoInkubátor, z. ú., na podporu Mezinárodního filmového festivalu EKOFILM a návrh smlouvy o poskytnutí dotace",Přijato,ad3cefc4588491e5,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-26-33869.html,49,34,1,11,3,ok,,není označeno jako neplatné,ano
Z9-16-027,Z9/16,27,2024-04-09,28. Záměr poskytnutí individuálních investičních dotací z rozpočtu města Brna žadatelům v programech Národní sportovní agentury vyhlášených v roce 2024,Přijato,fc250d75d913bacf,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-27-33903.html,49,47,0,0,2,ok,,není označeno jako neplatné,ano
Z9-16-028,Z9/16,28,2024-04-09,"29. Návrh na poskytnutí individuální neinvestiční dotace spolku Emilova sportovní, z. s., na uspořádání 13. ročníku Evropských her handicapované mládeže Emil Open ve městě Brně v roce 2024",Přijato,144b7ec23fe653d1,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-28-33936.html,49,47,0,0,2,ok,,není označeno jako neplatné,ano
Z9-16-029,Z9/16,29,2024-04-09,"30. Návrh na poskytnutí neinvestičních dotací na projekty v programu ""Dotace na projekty v oblasti podpory rodinné politiky"" na rok 2024, návrh rozpočtového opatření",Přijato,09ba249ac13327d5,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-29-33967.html,50,49,0,0,1,ok,,není označeno jako neplatné,ano
Z9-16-030,Z9/16,30,2024-04-09,"31. Návrh na poskytnutí neinvestičních dotací na projekty v programu ""Dotace na činnosti doplňující zdravotnické služby na území města Brna"" na rok 2024, návrh rozpočtového opatření",Přijato,ec1a78717f05135f,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-30-34002.html,49,48,0,1,0,ok,,není označeno jako neplatné,ano
Z9-16-031,Z9/16,31,2024-04-09,32. Návrh na poskytnutí individuální neinvestiční dotace na projekt Prima FRESH festival Brno,Přijato,ff80896b4273a903,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-31-34034.html,49,47,0,0,2,ok,,není označeno jako neplatné,ano
Z9-16-032,Z9/16,32,2024-04-09,33. Návrh na poskytnutí neinvestičních dotací v rámci dotačního programu pro poskytování dotací v oblasti podpory kreativních odvětví na rok 2024 v 5. etapě - “Pro Kreativní Brno” - návrh rozpočtového opatření,Přijato,c6d7b2cf76e1c3ce,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-32-34073.html,49,46,0,1,2,ok,,není označeno jako neplatné,ano
Z9-16-033,Z9/16,33,2024-04-09,"34. Návrh na poskytnutí neinvestičních dotací – Program II pro rok 2024 – projekty nestátních neziskových organizací v sociální oblasti, které vhodným způsobem navazují na sociální služby – návrh rozpočtového opatření",Přijato,fc6fb63b4cc5a408,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-33-34111.html,49,43,0,5,1,ok,,není označeno jako neplatné,ano
Z9-16-034,Z9/16,34,2024-04-09,35. Návrh na poskytnutí neinvestičních dotací na rok 2024 z Programu III – Aktivity v oblasti drog a závislostí – návrh rozpočtového opatření,Přijato,47f8c9bf3dc786a0,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-34-34225.html,49,47,0,1,1,ok,,není označeno jako neplatné,ano
Z9-16-035,Z9/16,35,2024-04-09,36. Návrh na poskytnutí neinvestičních dotací na rok 2024 z Programu IV – Prevence kriminality – návrh rozpočtového opatření,Přijato,1433011d04accfac,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-35-34259.html,49,42,0,6,1,ok,,není označeno jako neplatné,ano
Z9-16-036,Z9/16,36,2024-04-09,37. Návrh na poskytnutí neinvestičních dotací organizacím národnostních menšin a organizacím působícím v oblasti etnik pro rok 2024 – návrh rozpočtového opatření,Přijato,0e32da631c1d0457,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-36-34329.html,49,41,6,1,1,ok,,není označeno jako neplatné,ano
Z9-16-037,Z9/16,37,2024-04-09,"38. Návrh na poskytnutí individuální neinvestiční dotace Potravinové bance pro Brno a Jihomoravský kraj, z. s., na projekt ""Pokračování projektu Potravinová banka pro Brno a Jihomoravský kraj v roce 2024""",Přijato,29e8aaca9f1cb311,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-37-34364.html,49,42,1,5,1,ok,,není označeno jako neplatné,ano
Z9-16-038,Z9/16,38,2024-04-09,"39. Návrh na poskytnutí individuální neinvestiční dotace Sociálnímu nadačnímu fondu na projekt ""Spolu štěstí naproti"" – návrh rozpočtového opatření",Přijato,d05650e792890058,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-38-34396.html,49,43,0,4,2,ok,,není označeno jako neplatné,ano
Z9-16-039,Z9/16,39,2024-04-09,"40. Návrh na poskytnutí individuální neinvestiční dotace společnosti AMERFO o. p. s. na projekt ""Podpora osob se zdravotním postižením v sociálním podniku"" – návrh rozpočtového opatření",Přijato,c724133b95f9846b,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-39-34431.html,48,41,1,6,0,ok,,není označeno jako neplatné,ano
Z9-16-040,Z9/16,40,2024-04-09,"41. Návrh na poskytnutí individuální neinvestiční dotace spolku INSTITUT SOCIÁLNĚ ZDRAVOTNÍCH STRATEGIÍ z. s. na projekt ""PORADNA JAKO SLON – Alzheimerovská poradna, rozšíření činnosti poradny",Přijato,a17e7d6830ef2024,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-40-34465.html,48,48,0,0,0,ok,,není označeno jako neplatné,ano
Z9-16-041,Z9/16,41,2024-04-09,42. Návrh na poskytnutí individuálních neinvestičních dotací na rok 2024 organizacím poskytujícím služby v souladu se Strategií politiky statutárního města Brna v oblasti drog a závislostí na období 2022-2025,Přijato,dd90f9e9e4d744dd,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-41-34502.html,48,48,0,0,0,ok,,není označeno jako neplatné,ano
Z9-16-042,Z9/16,42,2024-04-09,"43. Návrh na poskytnutí investičního příspěvku Centru sociálních služeb, příspěvkové organizaci, na akci ""Rekonstrukce vnitřních prostor objektu Masná 134/3b, k. ú. Trnitá"", návrh rozpočtového opatření",Přijato,de13c7a7cb3b23a3,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-42-34536.html,48,47,0,0,1,ok,,není označeno jako neplatné,ano
Z9-16-043,Z9/16,43,2024-04-09,44. Návrh na poskytnutí finančních podílů z rozpočtu města Brna na projekty prevence kriminality v roce 2024 - návrh rozpočtového opatření,Přijato,e3dd8efc8260e11d,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-43-34568.html,48,48,0,0,0,ok,,není označeno jako neplatné,ano
Z9-16-044,Z9/16,44,2024-04-09,45. Návrh na poskytnutí neinvestičních příspěvků základním školám na zajištění základní plavecké výuky žáků základních škol – návrh rozpočtového opatření,Přijato,37fb71837a3b4a9c,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-44-34598.html,48,46,0,0,2,ok,,není označeno jako neplatné,ano
Z9-16-045,Z9/16,45,2024-04-09,46. Návrh záměru poskytnutí dotace České provincii Kongregace sester sv. Cyrila a Metoděje na výstavbu Cyrilometodějské mateřské školy Brno,Přijato,f3bd05c914ba930a,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-45-34633.html,49,46,0,1,2,ok,,není označeno jako neplatné,ano
Z9-16-046,Z9/16,46,2024-04-09,"47. Návrh smlouvy o poskytnutí individuální dotace z rozpočtu města Brna v roce 2024 pro Divadlo BARKA, z. ú., na činnost „Divadlo BARKA“ – návrh rozpočtového opatření",Přijato,e0cc923dd2bf150d,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-46-34666.html,49,41,5,2,1,ok,,není označeno jako neplatné,ano
Z9-16-047,Z9/16,47,2024-04-09,"48. Návrh smlouvy o poskytnutí individuální dotace z rozpočtu města Brna v roce 2024 pro spolek Parnas, z. s., na projekt „Koncertní cesta orchestru ZUŠ Veveří do Lipska (DE)“ – návrh rozpočtového opatření",Přijato,2ae3c810a6368109,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-47-34702.html,49,49,0,0,0,ok,,není označeno jako neplatné,ano
Z9-16-048,Z9/16,48,2024-04-09,49. Návrh Smlouvy o poskytnutí investičního příspěvku „Nová Zbrojovka – objekt F“,Přijato,52c87ea8d3c03162,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-48-34730.html,49,48,0,0,1,ok,,není označeno jako neplatné,ano
Z9-16-049,Z9/16,49,2024-04-09,50. Návrh Smlouvy o spolupráci na přípravě a realizaci programů rezidencí začleněných do systému rezidencí „Villa HEZKA“,Přijato,7ea2ab7e969977d0,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-49-34760.html,49,42,0,6,1,ok,,není označeno jako neplatné,ano
Z9-16-050,Z9/16,50,2024-04-09,"51. Návrh na prominutí dluhů na nájemném v objektu Koniklecová 5, Brno",Přijato,e783bf9f5d5a8e6b,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-50-34789.html,49,42,5,2,0,ok,,není označeno jako neplatné,ano
Z9-16-051,Z9/16,51,2024-04-09,53. Finanční prostředky Fondu kofinancování projektů – duben 2024 – návrh rozpočtových opatření,Přijato,81252f0a3841e289,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-51-34825.html,49,43,6,0,0,ok,,není označeno jako neplatné,ano
Z9-16-052,Z9/16,52,2024-04-09,"54. Projekt ""IT vybavení pro stavební úřad"" – posouzení projektu",Přijato,d42676cfb8201e0d,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-52-34854.html,49,41,0,8,0,ok,,není označeno jako neplatné,ano
Z9-16-053,Z9/16,53,2024-04-09,"55. Projekt ""Přírodní vzdělávací pointy v areálu Zoo Brno"" – posouzení projektu",Přijato,f384588589d73f73,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-53-34955.html,49,43,6,0,0,ok,,není označeno jako neplatné,ano
Z9-16-054,Z9/16,54,2024-04-09,"56. Projekt ""Stavební úpravy MŠ Štolcova 51"" – posouzení projektu",Přijato,88d6895ad1659db5,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-54-34983.html,49,42,0,6,1,ok,,není označeno jako neplatné,ano
Z9-16-055,Z9/16,55,2024-04-09,"57. Projekt ""Základní a mateřská škola Nová Zbrojovka, Brno – pořízení PD"" – posouzení projektu",Přijato,e89895146a03afa6,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-55-35011.html,49,42,0,6,1,ok,,není označeno jako neplatné,ano
Z9-16-056,Z9/16,56,2024-04-09,"58. Projekt ""Bazén Ponávka – technické zhodnocení"" – posouzení projektu",Přijato,3aad79c4f956bb57,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-56-35041.html,49,42,0,6,1,ok,,není označeno jako neplatné,ano
Z9-16-057,Z9/16,57,2024-04-09,"59. Projekt ""Modernizace kuchyně MMB Malinovského nám. 3"" – rozhodnutí o poskytnutí dotace",Přijato,173ded05530eb71d,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-57-35071.html,49,49,0,0,0,ok,,není označeno jako neplatné,ano
Z9-16-058,Z9/16,58,2024-04-09,"60. Projekt ""Paracentrum Fénix"" – návrh smlouvy o poskytnutí návratné finanční výpomoci; návrh zástavní smlouvy; návrh rozpočtového opatření",Přijato,b9131fab108b5a1f,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-58-35103.html,49,48,0,0,1,ok,,není označeno jako neplatné,ano
Z9-16-059,Z9/16,59,2024-04-09,"61. Projekt ""Rozvoj ITS v Brně, 1. etapa"" – návrh rámcové smlouvy o financování projektu",Přijato,c55987789319ad10,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-59-35135.html,49,48,0,1,0,ok,,není označeno jako neplatné,ano
Z9-16-060,Z9/16,60,2024-04-09,"62. Návrh na vyjmutí nemovitých věcí – pozemku p. č. 488 a pozemku p. č. 489, jehož součástí je rodinný dům č. p. 93, Hroznová 39, Brno, vše v k. ú. Pisárky, ze ""Seznamu bytových a rodinných domů, které budou připravovány k prodeji""",Přijato,b604a5fcbbb320d5,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-60-35181.html,49,41,2,4,2,ok,,není označeno jako neplatné,ano
Z9-16-061,Z9/16,61,2024-04-09,"63. Návrh zpeněžení pozemku p. č. 1301 v k. ú. Staré Brno, jehož součástí je administrativní objekt na adrese Hybešova č. or. 16 (vjezd Vodní č. or. 9) formou veřejné elektronické dobrovolné dražby",Přijato,2d870538f7f28085,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-61-35225.html,49,44,0,5,0,ok,,není označeno jako neplatné,ano
Z9-16-062,Z9/16,62,2024-04-09,64. Návrh zpeněžení pozemků p. č. 2700/5 a p. č. 2700/11 v k. ú. Kuřim formou veřejné elektronické dobrovolné dražby,Přijato,795c3be9a48e0e48,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-62-35257.html,49,39,5,5,0,ok,,není označeno jako neplatné,ano
Z9-16-063,Z9/16,63,2024-04-09,Body č. 65-69,Přijato,7402a80b8646d9c7,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-63-35323.html,49,48,0,0,1,ok,,není označeno jako neplatné,ano
Z9-16-064,Z9/16,64,2024-04-09,"70. Návrh prodeje pozemků p. č. 2915/39, p. č. 2915/40, p. č. 2918/18, p. č. 2923 a p. č. 2925, vše v k. ú. Kuřim",Přijato,b9462b10bb5a7bbf,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-64-35469.html,49,36,5,5,3,ok,,není označeno jako neplatné,ano
Z9-16-065,Z9/16,65,2024-04-09,Body č. 71-77,Přijato,6c04cd081d045d66,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-65-35498.html,49,49,0,0,0,ok,,není označeno jako neplatné,ano
Z9-16-066,Z9/16,66,2024-04-09,Body č. 78-88 bez bodu 85,Přijato,2ce161d54c5280c5,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-66-35550.html,49,48,0,0,1,ok,,není označeno jako neplatné,ano
Z9-16-067,Z9/16,67,2024-04-09,"89. Návrh na zrušení usnesení zasedání ZMB č. Z9/13, konaného dne 12.12.2023, bod č.73 a návrh nabytí pozemku p. č. 2004/2 v k. ú. Obřany pro stavbu ""Brno, MČ Hradiska a Mlýnské nábřeží – dostavba stokové sítě""",Přijato,1aae639f83953669,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-67-35599.html,49,48,0,0,1,ok,,není označeno jako neplatné,ano
Z9-16-068,Z9/16,68,2024-04-09,Body č. 90-106,Přijato,89ca27fce95d5167,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-68-35642.html,49,49,0,0,0,ok,,není označeno jako neplatné,ano
Z9-16-069,Z9/16,69,2024-04-09,Body č. 107-112,Přijato,4bd7643d060ff236,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-69-35698.html,49,48,0,0,1,ok,,není označeno jako neplatné,ano
Z9-16-070,Z9/16,70,2024-04-09,"113. Žádost o uznání vlastnického práva k pozemkům p. č. 1538/8 a p. č. 1538/10, vše v k. ú. Stránice",Přijato,593d32346a95f81d,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-70-35738.html,49,49,0,0,0,ok,,není označeno jako neplatné,ano
Z9-16-071,Z9/16,71,2024-04-09,"114. Návrh dispozice s pozemky p. č. 1249/1 a p. č. 1359/4, oba v k. ú. Husovice",Přijato,abd77aad563aea31,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-71-36371.html,49,37,0,10,2,ok,,není označeno jako neplatné,ano
Z9-16-072,Z9/16,72,2024-04-09,"115. Záměr dispozice s pozemky p. č. 308/2, 309/2, 310/2, vše v k. ú. Dolní Heršpice",Přijato,8ad83baa7711b1a9,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-72-36401.html,49,45,0,0,4,ok,,není označeno jako neplatné,ano
Z9-16-073,Z9/16,73,2024-04-09,116. Návrh směny části pozemku p. č. 519/2 za část pozemku p. č. 522 oba v k. ú. Nový Lískovec,Přijato,a9e2ccb6265a01f8,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-73-36430.html,49,46,0,1,2,ok,,není označeno jako neplatné,ano
Z9-16-074,Z9/16,74,2024-04-09,"117. Návrh svěření majetku města městské části Brno-Starý Lískovec, pozemek p. č. 2455/1 v k. ú. Starý Lískovec",Přijato,e155bf64e1f4e220,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-74-36458.html,49,43,1,3,2,ok,,není označeno jako neplatné,ano
Z9-16-075,Z9/16,75,2024-04-09,"118. Návrh odnětí svěřeného majetku města městské části Brno-Starý Lískovec, pozemek p. č. 2484/4 v k. ú. Starý Lískovec",Přijato,6b4fbd25b5aef8d2,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-75-36488.html,49,47,0,0,2,ok,,není označeno jako neplatné,ano
Z9-16-076,Z9/16,76,2024-04-09,119. Návrh Smlouvy o spolupráci při výstavbě veřejné infrastruktury „Nová Zbrojovka – objekt B“,Přijato,f13d2ef94084d870,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-76-36518.html,49,41,0,7,1,ok,,není označeno jako neplatné,ano
Z9-16-077,Z9/16,77,2024-04-09,120. Návrh Smlouvy o spolupráci při výstavbě veřejné infrastruktury „Obytný soubor Tuřany“,Přijato,bd75b5194950a9eb,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-77-36574.html,49,48,0,0,1,ok,,není označeno jako neplatné,ano
Z9-16-078,Z9/16,78,2024-04-09,"121. Návrh Smlouvy o spolupráci při výstavbě veřejné infrastruktury „Výstavba RD Jehnice – jih, 3. etapa“",Přijato,906f1b1e13b2b2cb,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-78-36607.html,49,47,0,0,2,ok,,není označeno jako neplatné,ano
Z9-16-079,Z9/16,79,2024-04-09,Body č. 123-125,Přijato,d77b3053df4e975a,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-79-36655.html,49,45,0,3,1,ok,,není označeno jako neplatné,ano
Z9-16-080,Z9/16,80,2024-04-09,126. Změna Územního plánu města Brna – B1/22 – návrh na vydání formou opatření obecné povahy,Přijato,cb4b0e2f0a101912,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-80-36685.html,49,49,0,0,0,ok,,není označeno jako neplatné,ano
Z9-16-081,Z9/16,81,2024-04-09,"127. Změna Územního plánu města Brna B50/07-II – MČ Brno-jih, k. ú. Přízřenice, ul. Moravanská – návrh na vydání formou opatření obecné povahy",Přijato,7f95b566d388cf1b,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-81-36717.html,48,38,0,10,0,ok,,není označeno jako neplatné,ano
Z9-16-082,Z9/16,82,2024-04-09,129. Změna Územního plánu města Brna – B343_POR_1_22 – návrh na vydání formou opatření obecné povahy,Přijato,87495f18c0ca0b51,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-82-36753.html,48,45,0,2,1,ok,,není označeno jako neplatné,ano
Z9-16-083,Z9/16,83,2024-04-09,"130. Zapojení statutárního města Brna do projektu Agentury pro sociální začleňování s názvem ""Desegregace vzdělávání dětí a žáků se sociálním znevýhodněním"" – návrh na změnu části usnesení Z9/15. zasedání ZMB, konaného dne 5. 3. 2024, bod č. 124",Přijato,90ab0acd50603c94,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-83-36799.html,48,41,5,1,1,ok,,není označeno jako neplatné,ano
Z9-17-001,Z9/17,1,2024-05-14,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - ověřovatelé zápisu",Přijato,542d559a64336591,https://apl.brno.cz/protokoly-zmb/zmb-z9-17/20240514-1-29363.html,44,43,0,0,1,ok,,není označeno jako neplatné,ano
Z9-17-002,Z9/17,2,2024-05-14,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program - hlasování o zařazení bodu č. 106, 107",Přijato,381cd39665706fb9,https://apl.brno.cz/protokoly-zmb/zmb-z9-17/20240514-2-29563.html,47,44,0,1,2,ok,,není označeno jako neplatné,ano
