zasedani,url,zapis_id
Z9/05,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-19-31450.html,855e8c7abe4c7621
Z9/05,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-20-31485.html,855e8c7abe4c7621
Z9/05,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-21-31521.html,855e8c7abe4c7621
Z9/05,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-22-31556.html,855e8c7abe4c7621
Z9/05,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-23-31788.html,855e8c7abe4c7621
Z9/05,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-24-31828.html,855e8c7abe4c7621
Z9/05,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-25-31871.html,855e8c7abe4c7621
Z9/05,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-26-31903.html,855e8c7abe4c7621
Z9/05,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-27-33535.html,855e8c7abe4c7621
Z9/05,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-28-33785.html,855e8c7abe4c7621
Z9/05,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-29-33829.html,855e8c7abe4c7621
Z9/05,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-30-33982.html,855e8c7abe4c7621
Z9/05,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-31-34131.html,855e8c7abe4c7621
Z9/05,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-32-34165.html,855e8c7abe4c7621
Z9/05,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-33-34197.html,855e8c7abe4c7621
Z9/05,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-34-34233.html,855e8c7abe4c7621
Z9/05,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-35-34269.html,855e8c7abe4c7621
Z9/05,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-36-34322.html,855e8c7abe4c7621
Z9/05,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-37-34513.html,855e8c7abe4c7621
Z9/05,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-38-34542.html,855e8c7abe4c7621
Z9/05,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-39-34572.html,855e8c7abe4c7621
Z9/05,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-40-34608.html,855e8c7abe4c7621
Z9/05,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-41-34641.html,855e8c7abe4c7621
Z9/05,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-42-34674.html,855e8c7abe4c7621
Z9/05,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-43-34704.html,855e8c7abe4c7621
Z9/05,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-44-34741.html,855e8c7abe4c7621
Z9/05,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-45-34888.html,855e8c7abe4c7621
